name,workout_id,exercise,sets,reps,weight,upper_lower,push_pull,exercise_movement
Shawn,workout_57,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_57,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_57,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_57,squat jumps,3,10,1,plyos,plyos,plyos
Shawn,workout_57,squat thrusters,3,10,20,lower,pushes,lower_body_pushes
Shawn,workout_57,sa db row,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_57,db sl rdl row,3,10,20,lower,pulls,lower_body_pulls
Shawn,workout_57,db rfe lunges,3,10,20,lower,pushes,lower_body_pushes
Shawn,workout_57,side planks,3,10,1,core,core,core
Shawn,workout_57,burpees,3,15,1,cardio,cardio,cardio
Shawn,workout_57,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_58,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_58,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_58,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_58,db bench press*,3,10,20,upper,pushes,upper_body_pushes
Shawn,workout_58,db pullover*,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_58,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_58,sa curl to oh press,3,10,20,upper,pushes,upper_body_pushes
Shawn,workout_58,plank to pushup,3,10,1,core,core,core
Shawn,workout_58,3:45 circuit,1,1,1,core,core,core
Shawn,workout_58,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_59,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_59,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_59,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_59,squat jumps,3,10,1,plyos,plyos,plyos
Shawn,workout_59,squat thrusters,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_59,sa db row,3,10,1,upper,pulls,upper_body_pulls
Shawn,workout_59,db sl rdl row,3,10,1,lower,pulls,lower_body_pulls
Shawn,workout_59,db rfe lunges,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_59,side planks,3,10,1,core,core,core
Shawn,workout_59,burpees,3,15,1,cardio,cardio,cardio
Shawn,workout_59,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_6,up/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_6,ankle walks,3,1,1,core,core,core
Shawn,workout_6,wall sits,3,10,6,lower,pushes,lower_body_pushes
Shawn,workout_6,plank circuit,3,30,7,core,core,core
Shawn,workout_6,sl rdl,3,10,8,lower,pulls,lower_body_pulls
Shawn,workout_6,sl sit to stands,3,10,7,lower,pushes,lower_body_pushes
Shawn,workout_6,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_60,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_60,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_60,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_60,db bench press*,3,10,1,upper,pushes,upper_body_pushes
Shawn,workout_60,db pullover*,3,10,1,upper,pulls,upper_body_pulls
Shawn,workout_60,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_60,sa curl to oh press,3,10,1,upper,pushes,upper_body_pushes
Shawn,workout_60,plank to pushup,3,10,1,core,core,core
Shawn,workout_60,3:45 circuit,1,1,1,core,core,core
Shawn,workout_60,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_61,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_61,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_61,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_61,squat jumps,3,10,1,plyos,plyos,plyos
Shawn,workout_61,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_61,sa renegade row,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_61,db sl rdl row,3,10,20,lower,pulls,lower_body_pulls
Shawn,workout_61,db rfe lunges,3,10,40,lower,pushes,lower_body_pushes
Shawn,workout_61,side planks,3,10,1,core,core,core
Shawn,workout_61,burpees,3,15,1,cardio,cardio,cardio
Shawn,workout_61,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_62,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_62,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_62,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_62,db bench press*,3,10,1,upper,pushes,upper_body_pushes
Shawn,workout_62,db pullover*,3,10,1,upper,pulls,upper_body_pulls
Shawn,workout_62,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_62,sa curl to oh press,3,10,1,upper,pushes,upper_body_pushes
Shawn,workout_62,plank to pushup,3,10,1,core,core,core
Shawn,workout_62,3:45 circuit,1,1,1,core,core,core
Shawn,workout_62,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_63,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_63,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_63,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_63,squat jumps,3,10,1,plyos,plyos,plyos
Shawn,workout_63,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_63,sa renegade row,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_63,squat thrusters,3,10,20,lower,pushes,lower_body_pushes
Shawn,workout_63,db rfe lunges,3,10,40,lower,pushes,lower_body_pushes
Shawn,workout_63,side planks,3,10,1,core,core,core
Shawn,workout_63,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_64,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_64,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_64,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_64,db bench press*,3,10,20,upper,pushes,upper_body_pushes
Shawn,workout_64,db pullover*,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_64,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_64,sa curl to oh press,3,10,20,upper,pushes,upper_body_pushes
Shawn,workout_64,plank to pushup,3,10,1,core,core,core
Shawn,workout_64,3:45 circuit,1,1,1,core,core,core
Shawn,workout_64,burpees,3,12,1,cardio,cardio,cardio
Shawn,workout_64,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_65,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_65,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_65,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_65,squat jumps,3,10,1,plyos,plyos,plyos
Shawn,workout_65,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_65,sa renegade row,3,10,1,upper,pulls,upper_body_pulls
Shawn,workout_65,db sl rdl row,3,10,1,lower,pulls,lower_body_pulls
Shawn,workout_65,db rfe lunges,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_65,side planks,3,10,1,core,core,core
Shawn,workout_65,burpees,3,15,1,cardio,cardio,cardio
Shawn,workout_65,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_66,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_66,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_66,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_66,squat jumps,3,5,1,plyos,plyos,plyos
Shawn,workout_66,split squat jumps,3,5,1,lower,pushes,lower_body_pushes
Shawn,workout_66,squat thrusters,3,10,15,lower,pushes,lower_body_pushes
Shawn,workout_66,pushups,3,10,1,upper,pushes,upper_body_pushes
Shawn,workout_66,renegade row,3,10,15,upper,pulls,upper_body_pulls
Shawn,workout_66,rfe lunges,1,1,1,lower,pushes,lower_body_pushes
Shawn,workout_66,side planks,1,1,1,core,core,core
Shawn,workout_66,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_67,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_67,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_67,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_67,squat jumps,3,10,1,plyos,plyos,plyos
Shawn,workout_67,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_67,sa renegade row,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_67,db sl rdl row,3,10,20,lower,pulls,lower_body_pulls
Shawn,workout_67,db rfe lunges,3,10,40,lower,pushes,lower_body_pushes
Shawn,workout_67,side planks,3,10,1,core,core,core
Shawn,workout_67,burpees,3,15,1,cardio,cardio,cardio
Shawn,workout_67,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_68,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_68,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_68,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_68,db bench press*,3,10,20,upper,pushes,upper_body_pushes
Shawn,workout_68,db pullover*,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_68,pushups/situps,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_68,sa curl to oh press,3,10,20,upper,pushes,upper_body_pushes
Shawn,workout_68,plank to pushup,3,10,1,core,core,core
Shawn,workout_68,3:45 circuit,1,1,1,core,core,core
Shawn,workout_68,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_69,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_69,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_69,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_69,squat thruster,4,10,20,lower,pushes,lower_body_pushes
Shawn,workout_69,standing lateral raise,4,10,10,upper,pulls,upper_body_pulls
Shawn,workout_69,db z-press,4,10,20,upper,pushes,upper_body_pushes
Shawn,workout_69,decline pushups,4,10,1,upper,pushes,upper_body_pushes
Shawn,workout_69,curl to oh press,4,10,20,upper,pushes,upper_body_pushes
Shawn,workout_69,3:45 circuit,3,10,1,core,core,core
Shawn,workout_69,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_7,up/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_7,ankle walks,3,1,1,core,core,core
Shawn,workout_7,wall sits,3,1,6,lower,pushes,lower_body_pushes
Shawn,workout_7,plank circuit,4,30,7,core,core,core
Shawn,workout_7,sl rdl,3,10,8,lower,pulls,lower_body_pulls
Shawn,workout_7,sl sit to stands,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_7,sl glute bridges,3,10,7,lower,pulls,lower_body_pulls
Shawn,workout_7,hamstring planks,3,30,7,lower,pulls,lower_body_pulls
Shawn,workout_7,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_70,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_70,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_70,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_70,squat jumps,3,10,1,plyos,plyos,plyos
Shawn,workout_70,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_70,db sl rdl,3,10,20,lower,pulls,lower_body_pulls
Shawn,workout_70,db bent over row,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_70,db rfe lunges,3,10,20,lower,pushes,lower_body_pushes
Shawn,workout_70,burpees,3,15,1,cardio,cardio,cardio
Shawn,workout_70,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_71,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_71,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_71,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_71,db bench press*,3,10,20,upper,pushes,upper_body_pushes
Shawn,workout_71,db pullover*,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_71,standing forward raise,3,10,10,upper,pulls,upper_body_pulls
Shawn,workout_71,curl to oh press,3,10,20,upper,pushes,upper_body_pushes
Shawn,workout_71,side planks,1,1,1,core,core,core
Shawn,workout_71,3:45 circuit,1,1,1,core,core,core
Shawn,workout_71,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_72,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_72,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_72,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_72,squat thruster,4,10,20,lower,pushes,lower_body_pushes
Shawn,workout_72,standing lateral raise,4,10,10,upper,pulls,upper_body_pulls
Shawn,workout_72,db z-press,4,10,20,upper,pushes,upper_body_pushes
Shawn,workout_72,decline pushups,4,10,1,upper,pushes,upper_body_pushes
Shawn,workout_72,curl to oh press,4,10,20,upper,pushes,upper_body_pushes
Shawn,workout_72,3:45 circuit,3,10,1,core,core,core
Shawn,workout_72,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_73,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_73,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_73,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_73,squat jumps,3,10,1,plyos,plyos,plyos
Shawn,workout_73,split squat jumps,3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_73,db sl rdl,3,10,20,lower,pulls,lower_body_pulls
Shawn,workout_73,db bent over row,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_73,db rfe lunges,3,10,20,lower,pushes,lower_body_pushes
Shawn,workout_73,burpees,3,15,1,cardio,cardio,cardio
Shawn,workout_73,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_74,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_74,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_74,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_74,db bench press*,3,10,20,upper,pushes,upper_body_pushes
Shawn,workout_74,db pullover*,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_74,standing forward raise,3,10,10,upper,pulls,upper_body_pulls
Shawn,workout_74,curl to oh press,3,10,20,upper,pushes,upper_body_pushes
Shawn,workout_74,side planks,1,1,1,core,core,core
Shawn,workout_74,3:45 circuit,1,1,1,core,core,core
Shawn,workout_74,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_75,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_75,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_75,mountain climbers,4,30,1,cardio,cardio,cardio
Shawn,workout_75,sa squat thrusters,4,10,20,lower,pushes,lower_body_pushes
Shawn,workout_75,pushup-->renegade row,4,10,15,upper,pushes,upper_body_pushes
Shawn,workout_75,tk curl to db oh press,4,10,20,upper,pushes,upper_body_pushes
Shawn,workout_75,plyo pushups,3,10,1,upper,pushes,upper_body_pushes
Shawn,workout_75,3:45 circuit,1,1,1,core,core,core
Shawn,workout_75,burpees,3,10,1,cardio,cardio,cardio
Shawn,workout_75,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_76,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_76,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_76,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_76,squat jumps (sl land),3,10,1,plyos,plyos,plyos
Shawn,workout_76,split squat jumps (no switch),3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_76,oh db swings,3,10,40,lower,pulls,lower_body_pulls
Shawn,workout_76,db rfe lunges,3,10,40,lower,pushes,lower_body_pushes
Shawn,workout_76,plate rotations,3,80,10,core,core,core
Shawn,workout_76,burpees,3,15,1,cardio,cardio,cardio
Shawn,workout_76,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_77,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_77,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_77,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_77,pushup-->renegade row,3,10,15,upper,pushes,upper_body_pushes
Shawn,workout_77,db pullover,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_77,oh alternating reverse lunge,3,10,15,lower,pushes,lower_body_pushes
Shawn,workout_77,deficit pushups,3,10,1,upper,pushes,upper_body_pushes
Shawn,workout_77,side plank + press,3,10,1,core,core,core
Shawn,workout_77,burpees,3,10,1,cardio,cardio,cardio
Shawn,workout_77,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_78,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_78,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_78,mountain climbers,4,30,1,cardio,cardio,cardio
Shawn,workout_78,sa squat thrusters,4,10,20,lower,pushes,lower_body_pushes
Shawn,workout_78,pushup-->renegade row,4,10,15,upper,pushes,upper_body_pushes
Shawn,workout_78,tk curl to db oh press,4,10,20,upper,pushes,upper_body_pushes
Shawn,workout_78,plyo pushups,3,10,1,upper,pushes,upper_body_pushes
Shawn,workout_78,3:45 circuit,1,1,1,core,core,core
Shawn,workout_78,burpees,3,10,1,cardio,cardio,cardio
Shawn,workout_78,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_79,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_79,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_79,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_79,squat jumps (sl land),3,10,1,plyos,plyos,plyos
Shawn,workout_79,split squat jumps (no switch),3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_79,oh db swings,3,10,40,lower,pulls,lower_body_pulls
Shawn,workout_79,db rfe lunges,3,10,40,lower,pushes,lower_body_pushes
Shawn,workout_79,plate rotations,3,80,10,core,core,core
Shawn,workout_79,burpees,3,15,1,cardio,cardio,cardio
Shawn,workout_79,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_8,up/down dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_8,ankle walks,3,1,1,core,core,core
Shawn,workout_8,plank circuit,3,30,7,core,core,core
Shawn,workout_8,sl rdl,3,10,7,lower,pulls,lower_body_pulls
Shawn,workout_8,sl sit to stands,3,10,6,lower,pushes,lower_body_pushes
Shawn,workout_8,sl glute bridges,3,10,1,lower,pulls,lower_body_pulls
Shawn,workout_8,hamstring planks,3,30,1,lower,pulls,lower_body_pulls
Shawn,workout_8,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_80,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_80,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_80,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_80,pushup-->renegade row,3,10,15,upper,pushes,upper_body_pushes
Shawn,workout_80,db pullover*,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_80,oh alternating reverse lunge,3,10,15,lower,pushes,lower_body_pushes
Shawn,workout_80,deficit pushups,3,10,1,upper,pushes,upper_body_pushes
Shawn,workout_80,side plank + press,3,10,10,core,core,core
Shawn,workout_80,burpees,3,10,1,cardio,cardio,cardio
Shawn,workout_80,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_81,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_81,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_81,mountain climbers,4,30,1,cardio,cardio,cardio
Shawn,workout_81,sa squat thrusters,4,10,20,lower,pushes,lower_body_pushes
Shawn,workout_81,pushup-->renegade row,4,10,15,upper,pushes,upper_body_pushes
Shawn,workout_81,split squat jumps (no switch),4,10,1,lower,pushes,lower_body_pushes
Shawn,workout_81,plyo pushups,3,10,1,upper,pushes,upper_body_pushes
Shawn,workout_81,3:45 circuit,1,1,1,core,core,core
Shawn,workout_81,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_82,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_82,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_82,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_82,squat jumps (sl land),3,10,1,plyos,plyos,plyos
Shawn,workout_82,tk curl to db oh press,3,10,20,upper,pushes,upper_body_pushes
Shawn,workout_82,oh db swings,3,10,20,lower,pulls,lower_body_pulls
Shawn,workout_82,db rfe lunges,3,10,40,lower,pushes,lower_body_pushes
Shawn,workout_82,plate rotations,3,80,10,core,core,core
Shawn,workout_82,burpees,3,15,1,cardio,cardio,cardio
Shawn,workout_82,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_83,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_83,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_83,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_83,pushup-->renegade row,3,10,15,upper,pushes,upper_body_pushes
Shawn,workout_83,db pullover*,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_83,oh alternating reverse lunge,3,10,15,lower,pushes,lower_body_pushes
Shawn,workout_83,deficit pushups,3,10,1,upper,pushes,upper_body_pushes
Shawn,workout_83,side plank + press,3,10,10,core,core,core
Shawn,workout_83,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_84,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_84,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_84,mountain climbers,4,30,1,cardio,cardio,cardio
Shawn,workout_84,sa squat thrusters,4,10,20,lower,pushes,lower_body_pushes
Shawn,workout_84,pushup-->renegade row,4,10,15,upper,pushes,upper_body_pushes
Shawn,workout_84,tk curl to db oh press,4,10,20,upper,pushes,upper_body_pushes
Shawn,workout_84,plyo pushups,3,10,1,upper,pushes,upper_body_pushes
Shawn,workout_84,3:45 circuit,1,1,1,core,core,core
Shawn,workout_84,burpees,3,10,1,cardio,cardio,cardio
Shawn,workout_84,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_85,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_85,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_85,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_85,squat jumps (sl land),3,10,1,plyos,plyos,plyos
Shawn,workout_85,split squat jumps (no switch),3,10,1,lower,pushes,lower_body_pushes
Shawn,workout_85,oh db swings,3,10,40,lower,pulls,lower_body_pulls
Shawn,workout_85,db rfe lunges,3,10,40,lower,pushes,lower_body_pushes
Shawn,workout_85,plate rotations,3,80,10,core,core,core
Shawn,workout_85,burpees,3,15,1,cardio,cardio,cardio
Shawn,workout_85,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_86,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_86,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_86,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_86,pushup-->renegade row,3,10,10,upper,pushes,upper_body_pushes
Shawn,workout_86,db pullover*,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_86,oh alternating reverse lunge,3,10,10,lower,pushes,lower_body_pushes
Shawn,workout_86,deficit pushups,3,10,1,upper,pushes,upper_body_pushes
Shawn,workout_86,side plank + press,3,10,10,core,core,core
Shawn,workout_86,burpees,3,10,1,cardio,cardio,cardio
Shawn,workout_86,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_87,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_87,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_87,mountain climbers,4,30,1,cardio,cardio,cardio
Shawn,workout_87,[squat jumps] squat thrusters,4,10,20,lower,pushes,lower_body_pushes
Shawn,workout_87,deficit pushups,4,10,1,upper,pushes,upper_body_pushes
Shawn,workout_87,bench-->cg bench,4,10,20,upper,pushes,upper_body_pushes
Shawn,workout_87,burpees,3,10,1,cardio,cardio,cardio
Shawn,workout_87,posterior lb stretch,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_88,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_88,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_88,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_88,squat jumps (sl land),3,10,1,plyos,plyos,plyos
Shawn,workout_88,[split squat jumps] oh db rfe lunges,3,10,20,lower,pushes,lower_body_pushes
Shawn,workout_88,sl rdl row,3,10,20,lower,pulls,lower_body_pulls
Shawn,workout_88,renegade row,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_88,plyo pushups,3,80,1,upper,pushes,upper_body_pushes
Shawn,workout_88,burpees,3,15,1,cardio,cardio,cardio
Shawn,workout_88,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_89,j-jacks,1,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_89,upward/downward dog,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_89,mountain climbers,3,30,1,cardio,cardio,cardio
Shawn,workout_89,pushup-->renegade row,3,10,20,upper,pushes,upper_body_pushes
Shawn,workout_89,db pullover*,3,10,20,upper,pulls,upper_body_pulls
Shawn,workout_89,oh alternating reverse lunge,3,10,30,lower,pushes,lower_body_pushes
Shawn,workout_89,sa curl to oh press,3,10,20,upper,pushes,upper_body_pushes
Shawn,workout_89,side plank w/abduction,3,10,1,core,core,core
Shawn,workout_89,burpees,3,10,1,cardio,cardio,cardio
Shawn,workout_89,hamstring and calf,1,1,1,lower,pulls,lower_body_pulls
Shawn,workout_9,j-jacks,2,1,1,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_9,banded walks,3,1,7,core,core,core
Shawn,workout_9,clam shells,3,30,7,warm_up_down,warm_up_down,warm_up_down
Shawn,workout_9,pause squats,3,15,6,lower,pushes,lower_body_pushes
Shawn,workout_9,sl rdl,3,10,6,lower,pulls,lower_body_pulls
Shawn,workout_9,sl sit to stands,3,10,7,lower,pushes,lower_body_pushes
Shawn,workout_9,sl glute bridges,3,10,7,lower,pulls,lower_body_pulls
